"name";"location";"address";"address2";"city";"state";"zip";"phone";"phone_ext";"county";"email";"status";"type";"contact_firstname";"contact_lastname";"age_range";"transportation";"website";"accreditation";"daysopen";"hoursopen";"typeofcare";"language";"introduction";"additionalInfo";"pricing";"is_afterschool";"is_camp";"logo";"schools_served"
"BOYS & GIRLS CLUBS OF METRO PHOENIX - WOODROW C. SCOUTTEN/TOLLESON BRANCH";;"9251 W Washington St.";;"Tolleson";"AZ";85353;"623-936-9020";;"MARICOPA";"gszostak@bgcmp.org";;;"Gerald";"Szostak";"6–18";;"http://www.bgcmp.org/";;"Monday–Friday";"2:30 PM-8:00 PM Monday, Tuesday, Wednesday & Friday; 1:00 PM-8:00 PM Wednesdays Only";;;"The Boys & Girls Clubs of Metro Phoenix enables all young people, especially those who need us most, to reach their full potential as productive, caring, responsible citizens. The Tolleson Branch was built in 1988. The Club is operated in cooperation with the City of Tolleson which owns the facility while the Boys & Girls Clubs of Metro Phoenix run the programs. The Branch also partners with local organizations for an array of top quality programs and events. In the summer of 2012 the gym floor was entirely renovated. Each day the Branch offers a complete meal for its members, and last year served a total of 17,800 meals.";"After School Programs; Summer Day Camp Program";"After School Programs: Annual youth membership is just $30, Annual teen membership is just $15; Summer Day Camp Program: Average cost $50 per week. Rates based on 2-4 week sessions.";"YES";"NO";"http://bgclubs-phx.org/bgcmp/wp-content/uploads/2013/08/BGCMPTolleson-METROlogo-center-color.png";
"BOYS & GIRLS CLUBS OF METRO PHOENIX - TRI-CITY WEST THORNWOOD BRANCH";;"301 E Western Avenue";;"Avondale";"AZ";85323;"623-932-1154";;"MARICOPA";"gzostak@bgcmp.org";;;"Gerald";"Szostak";"6–18";;"http://www.bgcmp.org/";;"Monday–Friday";"2:00 PM-8:00 PM Monday, Tuesday, Thursday, Friday; 12:00 PM-8:00 PM Wednesdays Only";;;"The Boys & Girls Clubs of Metro Phoenix enables all young people, especially those who need us most, to reach their full potential as productive, caring, responsible citizens. The Tri-City West Thornwood Branch was first opened in a temporary facility in 1993 and took residence in its permanent home in 1998. The Club operates with strong support of the cities of Avondale, Litchfield Park, and Goodyear. The Club operates dozens of incredible programs, including partnerships with Garden Patch, the Cincinnati Reds and the Cleveland Indians.";"After School Programs; Summer Day Camp Program";"After School Programs: Yearly access to all after school programs is just $30; Summer Day Camp Program: Average cost $50 per week. Rates based on 2-4 week sessions. ";"YES";"NO";"http://bgclubs-phx.org/bgcmp/wp-content/uploads/2013/08/BGCMPTriCity-METROlogo-center-color.png";
"BOYS & GIRLS CLUBS OF THE CASA GRANDE VALLEY - MAIN BRANCH";;"798 N. Picacho Ave.";;"Casa Grande";"AZ";85122;"520-876-KIDS";;"PINAL";;;;;;;;"http://www.cgkids.org/";;"Monday–Friday";"After-School Program: 2:45pm – 6:30pm; Summer Program: 7am – 6:30pm";;;"Investing in the Boys & Girls Clubs of the Casa Grande Valley is investing in our future. Kids in after-school programs are less likely to be involved in crime, use controlled substances or engage in other risky behaviors.";"After-School Program, Summer Program";"After-School Program: $45/month, $10 Annual Membership, scholarships available; Summer Program: $45/week";"YES";"NO";"http://www.cgkids.org/wp-content/uploads/2012/03/logo.png";
"BOYS & GIRLS CLUBS OF THE CASA GRANDE VALLEY - ARIZONA CITY BRANCH";;"12215 W. Benito Dr.";;"Arizona City";"AZ";85123;"520-858-2453";;"PINAL";;;;;;;;"http://www.cgkids.org/";;"Monday–Friday";"Monday – Thursday: 2:45pm – 6:30pm, Friday: 7am – 6:30pm";;;"Investing in the Boys & Girls Clubs of the Casa Grande Valley is investing in our future. Kids in after-school programs are less likely to be involved in crime, use controlled substances or engage in other risky behaviors.";;"Program Fee: $45/month (Monday-Thursday), $65/month (Monday-Friday), $10 Annual Membership, scholarships available";"YES";"NO";"http://www.cgkids.org/wp-content/uploads/2012/03/logo.png";
"BOYS & GIRLS CLUBS OF THE CASA GRANDE VALLEY - IRONWOOD BRANCH";;"1500 N. Colorado St.";;"Casa Grande";"AZ";85122;"520-483-3061";;"PINAL";;;;;;;;"http://www.cgkids.org/";;"Monday–Friday";"2:45pm – 6:30pm";;;"Investing in the Boys & Girls Clubs of the Casa Grande Valley is investing in our future. Kids in after-school programs are less likely to be involved in crime, use controlled substances or engage in other risky behaviors.";;"Program Fee: $45/month, $10 Annual Membership, scholarships available";"YES";"NO";"http://www.cgkids.org/wp-content/uploads/2012/03/logo.png";
"BOYS AND GIRLS CLUBS OF THE EAST VALLEY - APACHE JUNCTION BRANCH";;"1755 N. Idaho Road";;"Apache Junction";"AZ";85119;"480-982-6381";;"PINAL";"aj@clubzona.org";;;"Laurie";"Armstrong";;;"http://www.clubzona.org/";;"Monday–Friday";"After School hours: 2:30 - 7 p.m; Holiday and day camp hours: 7 a.m. - 6 p.m.; Summer Program Hours: 7 a.m. - 6 p.m.";;;"Many children have no adult supervision after school. Studies have shown that the hours between 3 and 8 p.m. are the hours that most kids are likely to get involved with crimes, be victims of crime or engage in other risky behavior. The Clubs provide an alternative to the dangers of the streets. Moreover, the Clubs provide stimulating activities that help build character, self-esteem, values and skills. Boys and Girls Clubs of the East Valley offers that and more! Our Clubs instill a sense of competence, usefulness, belonging and influence. The Apache Junction Branch offers an after school program, teen leadership, youth sports leagues, homework and tutoring assistance. Nestled in the shadows of the Superstition Mountains and adjacent to the Tonto National Forest, Apache Junction is a wonderful location to commune with nature, enjoy the surroundings and raise a family. The club here opened in 1998. The town is furthest east in the Phoenix-Mesa Metropolitan area just inside Pinal County and it was incorporated in 1978.";;;"YES";"NO";"http://www.clubzona.org/assets/logo.png";
"BOYS AND GIRLS CLUBS OF THE EAST VALLEY - CHANDLER - COMPADRE BRANCH";;"300 E. Chandler Blvd.";;"Chandler";"AZ";85244;"480-899-8302";;"MARICOPA";"compadres@clubzona.org";;;"Mindy";"Elias";;;"http://www.clubzona.org/";;"Monday–Friday";"After School Program Office Hours: Noon - 7 p.m; After School Program Youth Hours: 2:30 - 7 p.m.; Teen Hours (year-round): 2 - 9 p.m.; Summer Day Camp/Fall Break/Winter Break/Spring Break Hours: 7 a.m. to 6 p.m. (Teen Hours: 2 to 9 p.m.)";;;"Many children have no adult supervision after school. Studies have shown that the hours between 3 and 8 p.m. are the hours that most kids are likely to get involved with crimes, be victims of crime or engage in other risky behavior. The Clubs provide an alternative to the dangers of the streets. Moreover, the Clubs provide stimulating activities that help build character, self-esteem, values and skills. Boys and Girls Clubs of the East Valley offers that and more! Our Clubs instill a sense of competence, usefulness, belonging and influence. The Chandler - Compadre Branch offers an after school program, teen leadership, youth sports leagues, homework and tutoring assistance in the City of Chandler. The Boys and Girls Clubs of the East Valley's Compadre Branch - Chandler has been serving the City of Chandler and surrounding East Valley communities since 1985. Chandler has been among the fastest growing communities by population in the United States for the past several years and currently has over 230,000 citizens. The community is serviced by more than 40 public schools and multiple private and charter schools. There are currently over 30,000 school age children in the Chandler community. With this increase in population comes the need for safe, positive after school and summer camp programs for the children.";;;"YES";"NO";"http://www.clubzona.org/assets/logo.png";
"BOYS AND GIRLS CLUBS OF THE EAST VALLEY - GILBERT BRANCH";;"44 N. Oak";;"Gilbert";"AZ";85233;"480-813-2020";;"MARICOPA";"gilbert@clubzona.org";;;"Lauren";"Seematter";"6–18";;"http://www.clubzona.org/";;"Monday–Friday";"After School Program: Youth: 3 - 7 p.m., Teens: 3 - 9 p.m; Special Programs: 6 - 7 p.m.; Early Release Days: Youth: 12 - 7 p.m., Teens: 12 - 9 p.m.; Day Camp (Spring, Summer, Fall and Winter): Youth: 7 a.m. - 6 p.m., Teens: 3 - 9 p.m.";;;"Many children have no adult supervision after school. Studies have shown that the hours between 3 and 8 p.m. are the hours that most kids are likely to get involved with crimes, be victims of crime or engage in other risky behavior. The Clubs provide an alternative to the dangers of the streets. Moreover, the Clubs provide stimulating activities that help build character, self-esteem, values and skills. Boys and Girls Clubs of the East Valley offers that and more! Our Clubs instill a sense of competence, usefulness, belonging and influence. The Gilbert Branch offers an after school program, teen leadership, youth sports leagues, homework and tutoring assistance. The Club is located in the Gilbert Heritage District in the heart of downtown Gilbert. We opened in 1991 and we serve a diverse group of children and teens from throughout the East Valley, including the Town of Gilbert.";;;"YES";"NO";"http://www.clubzona.org/assets/logo.png";
"BOYS AND GIRLS CLUBS OF THE EAST VALLEY - GILA RIVER BRANCH - SACATON";;"116 South Holly Street";;"Sacaton";"AZ";85147;"520-562-3890";;"PINAL";"sacaton@clubzona.org";;;"Rebecca";"Martinez";"6–18";;"http://www.clubzona.org/";;"Monday–Friday";"After-school program: Monday, Tuesday, Thursday from 2:45 to 7 p.m. for youth, and 2 to 8 p.m. for teens; Wednesday, Friday at 1 p.m; Summer Day Camp: 8 a.m. to 5 p.m. for youth and 12 p.m. to 8 p.m. for the teens; During holiday breaks: 8:30 a.m. to 5:30 p.m. for youth and 12 to 8 p.m. for teens";;;"Many children have no adult supervision after school. Studies have shown that the hours between 3 and 8 p.m. are the hours that most kids are likely to get involved with crimes, be victims of crime or engage in other risky behavior. The Clubs provide an alternative to the dangers of the streets. Moreover, the Clubs provide stimulating activities that help build character, self-esteem, values and skills. Boys and Girls Clubs of the East Valley offers that and more! Our Clubs instill a sense of competence, usefulness, belonging and influence. The Sacaton Branch has a daily average of 80 members between the ages of 6 and 18. The Club opened its doors to the Gila River Indian Community in 1997. The Club draws its members directly from the surrounding community. The local middle and elementary schools provide transportation via bus for youth, and members also walk from one of many surrounding housing projects. While the youth are at the Club they can enjoy a free snack at the snack bar, the Snack Shack, where they can also purchase different snacks, chips, soda, or even a cup of soup for a small price. Everything is less than a dollar.";;;"YES";"NO";"http://www.clubzona.org/assets/logo.png";
"BOYS AND GIRLS CLUBS OF THE EAST VALLEY - GILA RIVER BRANCH - KOMATKE";;"5047 W. Pecos Rd.";;"Laveen";"AZ";85339;"520-550-1113";;"MARICOPA";"komatke@clubzona.org";;;"Jason";"Jones";;;"http://www.clubzona.org/";;"Monday–Friday";"After school hours: 3 - 7 p.m. for youth, The Teen Center hours: 3 - 8 p.m.; Fall, Spring, Winter breaks: 9 - 5 p.m. for youths and noon - 8 p.m. for teens; Summer Day Camp Hours: Youth 7 a.m. to 6 p.m. and teens until 8 p.m.";;;"Many children have no adult supervision after school. Studies have shown that the hours between 3 and 8 p.m. are the hours that most kids are likely to get involved with crimes, be victims of crime or engage in other risky behavior. The Clubs provide an alternative to the dangers of the streets. Moreover, the Clubs provide stimulating activities that help build character, self-esteem, values and skills. Boys and Girls Clubs of the East Valley offers that and more! Our Clubs instill a sense of competence, usefulness, belonging and influence. Gila River - Komatke: S-ke:k si’alik! Ya hoch! Hello! You can find our club on the valley floor, nestled between Komat’dk (Sierra Estrella) and Muadag (South Mountain). We are located in the Komat’dk (Komatke) community of the Gila River Indian Community about five miles south of Laveen, Arizona. We have been serving the tribal and greater Laveen communities since 1996. Though our club is among the Gila River Indian Community, we have a diverse Native American club membership comprised of Akimel O’odham, Pee-Posh, Navajo, Quechan, Mohave, Tohono O'odham, Hopi, Yaqui, Colorado River Indian Tribes, and Apache. The Akimel O’odham are known as a generous and hospitable culture and people; therefore our club welcomes potential members. Our club is housed in a brand new building allowing club members to experience more fun and more excitement. Several of our partner schools include Gila Crossing Community School, the Laveen School District, Skyline Technical High School, and Betty H. Fairfax & Caesar Chavez High Schools. Our club focuses on the following core components: The Arts, Character & Leadership Development, Education & Career Development, Sports/Fitness/Recreation, Health/Lifeskills, Technology and Teen programs. In addition to our Boys & Girls Clubs of the East Valley affiliation, we are associated with the Boys and Girls Clubs in Indian Country. Along with the rest of the Boys & Girls Clubs of the East Valley, our Komatke branch provides youth and teens in the surrounding communities a safe and positive place for kids!";;;"YES";"NO";"http://www.clubzona.org/assets/logo.png";
"BOYS AND GIRLS CLUBS OF THE EAST VALLEY - GRANT WOODS - MESA BRANCH";;"221 W. 6th Avenue";;"Mesa";"AZ";85210;"480-844-0963";;"MARICOPA";"grantwoods@clubzona.org";;;"Chris";"Quasula";;;"http://www.clubzona.org/";;"Monday–Friday";"After School hours: Monday, Tuesday, Thursday and Friday 3 - 7 p.m. for Youth, Monday, Tuesday, Thursday and Friday 3 - 8 p.m. for Teens, Wednesday 2:00 - 7 p.m. for Youth, Wednesday 2:00 - 8 p.m. for Teens; Youth Summer Program hours: 7am - 6pm; Teen Center Summer Program hours: 7am - 7pm";;;"Many children have no adult supervision after school. Studies have shown that the hours between 3 and 8 p.m. are the hours that most kids are likely to get involved with crimes, be victims of crime or engage in other risky behavior. The Clubs provide an alternative to the dangers of the streets. Moreover, the Clubs provide stimulating activities that help build character, self-esteem, values and skills. Boys and Girls Clubs of the East Valley offers that and more! Our Clubs instill a sense of competence, usefulness, belonging and influence. The Mesa Branch offers an after school program, youth sports leagues, teen leadership programs, homework and tutoring help for only $25 a year. We have been serving the City of Mesa since 1986. Our Club members are introduced to technology based programs, art projects, physical exercise and homework help in our Power Hour program. Also, we offer many different youth sports leagues such as Flag Football, Basketball and Soccer. With clinics in tennis, cheerleading and volleyball.";;;"YES";"NO";"http://www.clubzona.org/assets/logo.png";
"BOYS AND GIRLS CLUBS OF THE EAST VALLEY - LADMO BRANCH-TEMPE";;"715 W. 5th Street";;"Tempe";"AZ";85281;"480-858-2400";;"MARICOPA";"ladmo@clubzona.org";;;"Ana";"Verdugo";"5–18";;"http://www.clubzona.org/";;"Monday–Saturday";"After School Program Hours: Youth: 3pm – 7pm Monday-Thursday, 1pm – 7pm Friday; Teen: 3pm – 9pm Monday – Thursday, 3pm – 8pm Friday; All ages: 10am – 5pm Saturdays";;;"Many children have no adult supervision after school. Studies have shown that the hours between 3 and 8 p.m. are the hours that most kids are likely to get involved with crimes, be victims of crime or engage in other risky behavior. The Clubs provide an alternative to the dangers of the streets. Moreover, the Clubs provide stimulating activities that help build character, self-esteem, values and skills. Boys and Girls Clubs of the East Valley offers that and more! Our Clubs instill a sense of competence, usefulness, belonging and influence. The Ladmo Branch - Tempe Branch offers an after school program, youth sports leagues, teen leadership, homework and tutoring assistance. The Ladmo Branch-Tempe was established in 1963 as the first Branch of the Boys and Girls Clubs of the East Valley. We are now part of the Westside Community Center, which opened its doors on September 4, 2001 in the same location as the original Club in Jaycee Park. Along with 11 other partners in the building, we work together to address the needs of the community and residents of all ages. The Ladmo Branch, Tempe assumed responsibility for entire facility on July 01, 2003 in a visionary partnership with City of Tempe. The community we serve in west Tempe is unique. We have an extremely mobile population and an ethnically diverse membership--the most diverse of any club in the East Valley. We serve youth and teens and support programming for preschoolers, adults and seniors. Additionally, the city of Tempe, in partnership with the Tempe Branch of the Boys and Girls Clubs of the East Valley, was named one of 100 Best Communities for Young People, by America’s Promise to Youth (2005-2006). In 2005 we were a designated “SAFE PLACE” for kids on behalf of Homebase Youth Services.  And, lastly, the Ladmo Branch is home to the 2002-03 National Youth of the Year, Donald Smith and 2010 National Youth of the Year Mona Dixon.";;;"YES";"NO";"http://www.clubzona.org/assets/logo.png";
"BOYS AND GIRLS CLUBS OF THE EAST VALLEY - MESA – STEVENSON";;"638 S 96th St.";;"Mesa";"AZ";85208;"480-472-9071";;"MARICOPA";"stevenson@clubzona.org";;;"Russell";"St.John";;;"http://www.clubzona.org/";;"Monday–Friday";"After-school hours: Monday, Tuesday, Thursday and Friday from 3-7 p.m. for Youth, Wednesday from 2:15-7 p.m. for Youth; Day Camp Hours: 7 a.m.-6 p.m. for Youth; Summer Day Camp Hours: 7 a.m.-6 p.m.";;;"Many children have no adult supervision after school. Studies have shown that the hours between 3 and 8 p.m. are the hours that most kids are likely to get involved with crimes, be victims of crime or engage in other risky behavior. The Clubs provide an alternative to the dangers of the streets. Moreover, the Clubs provide stimulating activities that help build character, self-esteem, values and skills. Boys and Girls Clubs of the East Valley offers that and more! Our Clubs instill a sense of competence, usefulness, belonging and influence. The Stevenson Branch offers an after school program and youth sports leagues in East Mesa located at Stevenson Elementary School. We strive to deliver the highest quality programs and provide opportunities to assist youth and teens in developing their self-esteem, values and skills in a fun and safe environment. The Club consists of 4 rooms, outside playground area and gymnasium.  Although our main priority during the school year is homework help and tutoring, we also offer a computer lab/technology center, arts & crafts, a games room and sports & recreation.  We also offer character and leadership programs as well.";;;"YES";"NO";"http://www.clubzona.org/assets/logo.png";
"BOYS AND GIRLS CLUBS OF THE EAST VALLEY - NORTH TEMPE BRANCH";;"1555 N. Bridalwreath Street";;"Tempe";"AZ";85281;"480-858-6502";;"MARICOPA";"northtempe@clubzona.org";;;"Jeremy";"Franklin";;;"http://www.clubzona.org/";;"Monday–Friday";"After School Hours: Monday-Thursday – 3:30 - 7 p.m., Friday – 1:30 - 7 p.m.; Summer Day Camp Hours: Monday - Friday: 7:30 a.m. - 6 p.m.; School Break Hours: (For 5-12 year-olds) 7:30 a.m. - 6 p.m., For Teens: Monday-Thursday 1 - 9 p.m. and Friday 1 - 8 p.m.; Teen Center Hours: Mon-Thursday 3-9 p.m. and Fri 1:30-8 p.m.";;;"Many children have no adult supervision after school. Studies have shown that the hours between 3 and 8 p.m. are the hours that most kids are likely to get involved with crimes, be victims of crime or engage in other risky behavior. The Clubs provide an alternative to the dangers of the streets. Moreover, the Clubs provide stimulating activities that help build character, self-esteem, values and skills. Boys and Girls Clubs of the East Valley offers that and more! Our Clubs instill a sense of competence, usefulness, belonging and influence. The North Tempe Branch offers an after school program, teen leadership, youth sports leagues, homework and tutoring assistance. We are located in the North Tempe/South Scottsdale area, just north of ASU where there are high numbers of youth and teens living in the community. Opened in 2006 we now primarily serve youth from Laird Elementary School, McClintock High School, Tempe High School, and Integrity Charter School. Laird Elementary also has the largest ESL population in the Tempe School District, with over 40% having English as their second language.";;;"YES";"NO";"http://www.clubzona.org/assets/logo.png";"Laird Elementary School, McClintock High School, Tempe High School, and Integrity Charter School"
"BOYS AND GIRLS CLUBS OF THE EAST VALLEY - QUEEN CREEK BRANCH";;"22411 S. Ellsworth Road";;"Queen Creek";"AZ";85142;"480-358-3769";;"MARICOPA";"qc@clubzona.org";;;"Eric";"Rodriguez";"5–18";"YES";"http://www.clubzona.org/";;"Monday–Friday";"After School Program: 2:30pm-7:00pm; Teen Program Hours 3:00pm-8:00pm";;;"Many children have no adult supervision after school. Studies have shown that the hours between 3 and 8 p.m. are the hours that most kids are likely to get involved with crimes, be victims of crime or engage in other risky behavior. The Clubs provide an alternative to the dangers of the streets. Moreover, the Clubs provide stimulating activities that help build character, self-esteem, values and skills. Boys and Girls Clubs of the East Valley offers that and more! Our Clubs instill a sense of competence, usefulness, belonging and influence. The Queen Creek Branch offers an after school program, youth sports leagues, teen leadership, homework and tutoring assistance.  Queen Creek is one of the best-kept secrets in Arizona. Exceptional climate (with 330 days of sunshine annually), natural recreational riches, and a relaxed, rural lifestyle combine to fulfill the dreams and visions of those who relocate to one of America's best small towns. The club here opened in 2006. Queen Creek's approximately 26,000 residents enjoy the benefits of small-town living close to a metropolitan area: low crime rates, easy commuting to and from Metro Phoenix, excellent air quality, and a variety of recreational activities – all elements of a low-stress lifestyle. There are many young families who live in the Town who do not have a lot of options for after school and summer camp. We are located at 22411 S. Ellsworth Road in Queen Creek AZ at Founder’s Park. The areas used on a daily basis include three rooms and an outdoor field space. These areas are used for a variety of purposes. The cornerstone program offered at the Queen Creek Branch is the Power Hour: Making Minutes Count homework completion program. This program is for all members Monday through Thursday and optional on Friday. Other programs offered include arts & crafts, low organized games, physical fitness activities, health & life skills programs, character & leadership development programs and computer skills.";;"Youth (ages 5-12) - Annual Membership Fee: $25 per child, After School Program: $75/month/member, Transportation: $30/month/member; Teen - Annual Membership Fee: $25 per child. No charge for afterschool program";"YES";"NO";"http://www.clubzona.org/assets/logo.png";
"BOYS AND GIRLS CLUBS OF THE EAST VALLEY - GUADALUPE BRANCH";;"9225 South Avenida Del Yaqui";;"Guadalupe";"AZ";85283;"480-897-6247";;"MARICOPA";"thunderbirds@clubzona.org";;;"Tyler";"Vasquez";;;"http://www.clubzona.org/";;"Monday–Friday";"After School Program hours: 2:45 - 7 p.m., The Teen Center: until 9 p.m.; Summer Camp Hours: 7 a.m. - 6 p.m.";;;"Many children have no adult supervision after school. Studies have shown that the hours between 3 and 8 p.m. are the hours that most kids are likely to get involved with crimes, be victims of crime or engage in other risky behavior. The Clubs provide an alternative to the dangers of the streets. Moreover, the Clubs provide stimulating activities that help build character, self-esteem, values and skills. Boys and Girls Clubs of the East Valley offers that and more! Our Clubs instill a sense of competence, usefulness, belonging and influence. The Guadalupe Branch offers an after school program, teen leadership, youth sports leagues, homework and tutoring assistance. The Boys & Girls Club of the East Valley – Guadalupe Branch is located in the Town of Guadalupe and opened in 1989. The Town of Guadalupe is named for the Virgin of Guadalupe, the patron saint of Mexico. Guadalupe was founded by Yaqui Indians around the turn of the century. The Town of Guadalupe was incorporated in 1975 and is approximately one square mile in area. It will remain this size since it is ""surrounded"" by man-made boundaries – Interstate 10 and the City of Phoenix on the west, Baseline Road and the City of Tempe on the North, the City of Tempe on the South; and by the Salt River Project's Highline Canal on the East. Our Branch serves Guadalupe and Ahwatukee communities.";;"Annual Membership Fee: $15 per child for Town Members (Includes after-school care, single-day holidays and all breaks except for summer break) and $25 per child for non-town residents (Not including costs for care during winter, spring and fall breaks); After School Program: $40 per month per child for Non- Town of Guadalupe Residents, Free for Town of Guadalupe Residents (Membership cost not included). During months that have a School Break a $20 additional fee will be required for those non-residents attending program on those weeks.  If members will not be attending break, the rate will remain the original $40 price ";"YES";"NO";"http://www.clubzona.org/assets/logo.png";
"BOYS AND GIRLS CLUBS OF THE EAST VALLEY - GLOBE BRANCH";;"1435 S Hagen Road";;"Globe";"AZ";85501;"928-793-3926";;"GILA";"globe@clubzona.org";;;;;;;"http://www.clubzona.org/";;"Monday–Friday";"After School Program Hours: 3-6:30pm M-Th, 7:30-5:30pm Fri; SDC Hours:7:30-5:30pm M-Th, 7:30-4:30pm Fri";;;"Many children have no adult supervision after school. Studies have shown that the hours between 3 and 8 p.m. are the hours that most kids are likely to get involved with crimes, be victims of crime or engage in other risky behavior. The Clubs provide an alternative to the dangers of the streets. Moreover, the Clubs provide stimulating activities that help build character, self-esteem, values and skills. Boys and Girls Clubs of the East Valley offers that and more! Our Clubs instill a sense of competence, usefulness, belonging and influence. The Globe Branch offers an after school program, teen leadership, homework and tutoring assistance. Globe, AZ was founded in 1875 as a mining camp and is now home to 7,500 people (23% of the population is 18 or younger).  Due to the great need to address the issues that plague the youth and teens in the greater Globe area, the Boys & Girls Club of Globe was established March 28, 2009 under the auspices of the San Carlos Apache Indian Community Boys & Girls Club.  After parting ways with San Carlos Apache Indian Community, the Globe Club merged with Boys & Girls Clubs of the East Valley on July 1, 2013, becoming the 12th Unit in the East Valley organization.  The Globe Club serves over 250 members annually in After School, Summer Day Camp and Teen programs.  The Globe Club is located in close proximity to Destiny Charter School, the Globe Community Center and Besh-Ba-Gowah Archeological Park.  The facility is 2,500 square feet and has a new outdoor playground that was constructed in March 2013.  The local schools bus to the Club daily during the After School Program.  The purpose for the Globe Club is to provide a safe, positive environment for all kids as well as alternatives and support for all kids; to be available to all boys and girls with a wide variety of programs and services, and to have a professional and caring staff and Branch Board.";;;"YES";"NO";"http://www.clubzona.org/assets/logo.png";
"BOYS & GIRLS CLUBS OF GREATER SCOTTSDALE - HARTLEY & RUTH BARKER BRANCH";;"2311 N. Miller Rd";;"Scottsdale";"AZ";85257;"480-947-6331";;"MARICOPA";"lauren.stratton@bgcs.org";;;"Lauren";"Stratton";"6–18";;"http://barkerbranch.bgcs.org/";;"Monday–Friday";"After-School Program: Youth - 2:00pm - 6:30pm, Teen Center - 1:00pm - 8:30pm; Summer/Breaks: Youth - 7:30am - 6:00pm Teen Center - 11:00am - 7:00pm";;;"In 1998, the Hartley & Ruth Barker Branch opened its brand new doors to hundreds of excited children. It officially replaced all services that had been provided in the old Osborn Club since 1958. While many were sad to say goodbye to Osborn, the Hartley & Ruth Barker Branch provides much more space and resources for club members to learn and grow. The branch also has a dedicated teen facility called THE CLUB Underground Teen Center, where members ages 13-18 can find specialized programs, a fitness center, and a technology lab.";;;"YES";"NO";;
"BOYS & GIRLS CLUBS OF GREATER SCOTTSDALE - MARY ELLEN & ROBERT MCKEE BRANCH";;"14605 N. Del Cambre";;"Fountain Hills";"AZ";85268;"480-344-5400";;"MARICOPA";"dj.lott@bgcs.org";;;"DJ";"Lott";"6–18";;"http://mckeebranch.bgcs.org/";;"Monday–Friday";"Before-School Program: Youth - 7:00am - Bell, Teen Center - Closed; After-School Program: Youth - Bell - 6:30pm, Teen Center - Bell - 6:30pm, Summer/Breaks: Youth - 7:00am - 6:30pm, Teen Center - 7:00am - 6:00pm";;;"Construction of the the Mary Ellen & Robert McKee Branch was completed in June of 2004. It is the first dedicated Boys & Girls Club facility to serve the young people of Fountain Hills. Club members and community members alike were very elated when the building opened its doors because it allowed the Club to expand the programs it ran since 1996 out of just four rooms in Four Peaks Elementary School. The McKee Branch also boasts a dedicated teen center, the CLUB Beach House, where members ages 13 to 18 benefit from specialized programs, a wii room, dance room, lounge, games room, art room and technology lab.";;;"YES";"NO";;
"BOYS & GIRLS CLUBS OF GREATER SCOTTSDALE - RED MOUNTAIN BRANCH";;"11889 E. Glenrosa Dr.";;"Scottsdale";"AZ";85256;"480-947-1798";;"MARICOPA";"bmiller@bgcs.org";;;"Bella";"Miller";"6–18";"YES";"http://redmountainbranch.bgcs.org/";;"Monday–Friday";"After-School Program: Youth - 2:00pm - 6:00pm, Teen Center - 1:00pm - 9:00pm; Summer/Breaks: Youth - 7:00am - 6:00pm Teen Center - 11:00am - 7:00pm";;;"In 1998, the Red Mountain Branch was the first facility to begin offering Boys & Girls Clubs services to the youth of the Salt River Pima-Maricopa Indian Communit. An existing facility provided by the Communitiy, this small one-room Clubhouse offers most of the same quality programs as any full-service facility.";;;"YES";"NO";;
"BOYS & GIRLS CLUBS OF GREATER SCOTTSDALE - THUNDERBIRDS BRANCH";;"20199 N. 78th Place";;"Scottsdale";"AZ";85255;"480-538-9547";;"MARICOPA";"paul.bernardo@bgcs.org";;;"Paul";"Bernardo";"6–18";;"http://thunderbirdsbranch.bgcs.org/";;"Monday–Friday";"Before School Program: 7:00am - 8:30am; After School Program: 3:00pm - 6:30pm; Spring, Summer & Winter Breaks: 7:00am - 6:30pm";;;"The Thunderbirds Branch opened in May 2001 to meet the growing population demands in the Grayhawk neighborhood of North Scottsdale. A full-service dedicated facility, The Thunderbirds Branch replaced the satellite site that the Boys & Girls Clubs of Greater Scottsdale had established in Grayhawk Elementary in 1998.Thunderbirds Branch opened in May of 2001 after having been originally located within Grayhawk Elementary. The Thunderbirds Branch is located in the heart of the Grayhawk Community and services Grayhawk Elementary, Pinnacle Peak Elementary, Copper Ridge Elementary & Middle and Mountain Trails Middle School.";;;"YES";"NO";;"Elementary: Grayhawk, Pinnacle Peak, Copper Ridge; Middle School: Copper Ridge, Mountain Trails; High School: Pinnacle"
"BOYS & GIRLS CLUBS OF GREATER SCOTTSDALE - VIRGINIA G. PIPER BRANCH";;"10515 E. Lakeview Drive";;"Scottsdale";"AZ";85258;"480-860-1601";;"MARICOPA";"cathy.cabezas@bgcs.org";;;"Cathy";"Cabezas";"5–18";;"http://piperbranch.bgcs.org/";;"Monday–Friday";"After-School Program: Youth 2:30pm-6:30pm, Teens 2:30pm-8:30pm; Summer/Breaks: Youth: 7:30am - 6:00pm, Teens: 9:00am-6:00pm";;;"Named after a longtime supporter of youth services in the Scottsdale area, the Virginia G. Piper Branch opened in Scottsdale Ranch in 1991. Today, the Clubhouse is one of the highest-membership facilities operated by the Boys & Girls Clubs of Greater Scottsdale. In December 2010 construction began to renovate the Piper Branch which now offers a full service Teen Center that opened in May 2011.  The organization's Administration Offices are also located next door.";;;"YES";"NO";;
